gid,role,role_score,cluster_id,priority_score,evidence,peripheral_reason,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,pass_through,depth,is_seed,truncated_by_depth,hub_targets,matched_out_2d_share,distinct_counterparties
100000000817146100,peripheral,0.0,5,0.056939541255665777,"in_deg=1, out_deg=0, in_kzt=70020<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,70020.0,0.0,1,0,0.0005919922486484168,0.0,0.0,1,False,False,0,0.0,1
100000000821507100,peripheral,0.0,32,0.056376040778661346,"in_deg=1, out_deg=0, in_kzt=400000<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,400000.0,0.0,1,0,0.0003370267372641899,0.0,0.0,2,False,False,0,0.0,1
100000000831684100,peripheral,0.0,7,0.06696907936161568,"no rule: b=0.000000<0.002, in_deg=1, out_deg=1, in_kzt=15000, out_kzt=50000, out/in=3.33, depth=2, seed=0",below_thresholds,1,1,15000.0,50000.0,2,3,0.0019199218378837593,0.0,3.3333333333333335,2,False,False,0,1.0,1
100000000838385100,peripheral,0.0,15,0.07307700389192041,"no rule: b=0.000022<0.002, in_deg=1, out_deg=2, in_kzt=436900, out_kzt=177500, out/in=0.41, depth=3, seed=0",below_thresholds,1,2,436900.0,177500.0,8,6,0.0019394164396497819,2.216957061169473e-05,0.40627145799954223,3,False,False,0,0.3978564468983436,2
100000000850297100,transit,1.0,11,0.3730798471929023,"out/in=1.00 in [0.8,1.2]; in_kzt=17520, out_kzt=17520, matched_2d=1.00",,1,1,17520.0,17520.0,1,1,0.0002952309161654958,0.0,1.0,2,False,False,1,1.0,1
100000000860514100,peripheral,0.0,13,0.053552764910343276,"no rule: b=0.000020<0.002, in_deg=1, out_deg=1, in_kzt=12000, out_kzt=50000, out/in=4.17, depth=3, seed=0",below_thresholds,1,1,12000.0,50000.0,1,1,0.000307652696299337,2.035569665255607e-05,4.166666666666667,3,False,False,0,0.0,2
100000000861294100,peripheral,0.0,1,0.054217136359189524,"in_deg=1, out_deg=0, in_kzt=150000<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,150000.0,0.0,1,0,0.0003153987117381215,0.0,0.0,2,False,False,0,0.0,1
100000000870121100,peripheral,0.0,12,0.0483589292063541,"in_deg=1, out_deg=0, in_kzt=12000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,12000.0,0.0,1,0,0.00031707851488318106,0.0,0.0,3,False,False,0,0.0,1
100000000878006100,peripheral,0.0,10,0.050816271482275556,"in_deg=1, out_deg=0, in_kzt=47003<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,47003.0,0.0,1,0,0.0002883781724851123,0.0,0.0,3,False,False,0,0.0,1
100000000896111100,peripheral,0.0,20,0.05536383735463401,"in_deg=1, out_deg=0, in_kzt=287100<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,287100.0,0.0,1,0,0.00038888225871075264,0.0,0.0,3,False,False,0,0.0,1
100000000907277100,peripheral,0.0,21,0.051368587056607844,"in_deg=1, out_deg=0, in_kzt=17534<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,17534.0,0.0,1,0,0.0002905440470739503,0.0,0.0,1,False,False,0,0.0,1
100000000910216100,peripheral,0.0,0,0.055244482352106175,"no rule: b=0.000488<0.002, in_deg=1, out_deg=1, in_kzt=71000, out_kzt=52010, out/in=0.73, depth=2, seed=0",below_thresholds,1,1,71000.0,52010.0,3,1,0.00032467871188862423,0.0004883880943513072,0.7325352112676057,2,False,False,1,0.0,2
100000000912487100,peripheral,0.0,2,0.048604020815672694,"in_deg=1, out_deg=0, in_kzt=10000<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,10000.0,0.0,1,0,0.00029298450997286926,0.0,0.0,2,False,False,0,0.0,1
100000000913911100,peripheral,0.0,2,0.0625042706993391,"no rule: b=0.000020<0.002, in_deg=2, out_deg=1, in_kzt=467000, out_kzt=600000, out/in=1.28, depth=2, seed=0",below_thresholds,2,1,467000.0,600000.0,2,1,0.0004614358888210899,1.975107199950985e-05,1.284796573875803,2,False,False,0,0.0,3
100000000917179100,peripheral,0.0,40,0.05434065727459584,"in_deg=1, out_deg=0, in_kzt=94465<500000, in_tx=2, depth=2<4",single_edge_leaf,1,0,94465.0,0.0,2,0,0.0004277409828661822,0.0,0.0,2,False,False,0,0.0,1
100000000922570100,transit,0.8461285323029235,7,0.41949085151446575,"out/in=1.06 in [0.8,1.2]; in_kzt=47101, out_kzt=50000, matched_2d=0.00",,1,1,47101.0,50000.0,1,1,0.00029469886240834296,2.0154155101540663e-07,1.0615485870788306,1,False,False,0,0.0,2
100000000926078100,peripheral,0.0,8,0.055797819474462475,"depth=4 cutoff; in_deg=1, in_kzt=250000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,250000.0,0.0,1,0,0.0005188088149532329,0.0,0.0,4,False,True,0,0.0,1
100000000926766100,peripheral,0.0,13,0.04927073965913717,"no rule: b=0.000000<0.002, in_deg=1, out_deg=1, in_kzt=18750, out_kzt=6000, out/in=0.32, depth=3, seed=0",below_thresholds,1,1,18750.0,6000.0,1,1,0.0003193548594629489,0.0,0.32,3,False,False,0,,1
100000000933075100,peripheral,0.0,7,0.05843965746503598,"no rule: b=0.000022<0.002, in_deg=1, out_deg=2, in_kzt=40000, out_kzt=55000, out/in=1.38, depth=3, seed=0",below_thresholds,1,2,40000.0,55000.0,1,2,0.0008119158989877951,2.1766487509663916e-05,1.375,3,False,False,0,1.0,2
100000000941942100,peripheral,0.0,2,0.05557571474418204,"in_deg=1, out_deg=0, in_kzt=130000<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,130000.0,0.0,1,0,0.00031298301490286634,0.0,0.0,1,False,False,0,0.0,1
100000000942301100,peripheral,0.0,0,0.051347538205776734,"in_deg=1, out_deg=0, in_kzt=57580<500000, in_tx=2, depth=3<4",single_edge_leaf,1,0,57580.0,0.0,2,0,0.0003019291849849959,0.0,0.0,3,False,False,0,0.0,1
100000000943371100,peripheral,0.0,12,0.04961223988656262,"in_deg=1, out_deg=0, in_kzt=15500<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,15500.0,0.0,1,0,0.0003073340988517592,0.0,0.0,2,False,False,0,0.0,1
100000000945428100,peripheral,0.0,0,0.05474746930009497,"in_deg=1, out_deg=0, in_kzt=89629<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,89629.0,0.0,1,0,0.0003037356892932529,0.0,0.0,1,False,False,0,0.0,1
100000000954884100,peripheral,0.0,38,0.05039820017687918,"in_deg=1, out_deg=0, in_kzt=34000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,34000.0,0.0,1,0,0.00031288242644241323,0.0,0.0,3,False,False,0,,1
100000000955444100,peripheral,0.0,22,0.048435614935879515,"in_deg=1, out_deg=0, in_kzt=6910<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,6910.0,0.0,1,0,0.00035409257611345476,0.0,0.0,2,False,False,0,0.0,1
100000000955529100,peripheral,0.0,2,0.05393009189838788,"no rule: b=0.000003<0.002, in_deg=1, out_deg=1, in_kzt=27000, out_kzt=63500, out/in=2.35, depth=3, seed=0",below_thresholds,1,1,27000.0,63500.0,1,1,0.0002969507155939975,3.426206367261913e-06,2.3518518518518516,3,False,False,0,0.0,2
100000000957746100,peripheral,0.0,27,0.046524095015408544,"depth=4 cutoff; in_deg=1, in_kzt=5300, out_deg=0; onward transfers unobserved",censored_depth4,1,0,5300.0,0.0,1,0,0.0003488443902950831,0.0,0.0,4,False,True,0,0.0,1
100000000961900100,peripheral,0.0,0,0.05528524797399505,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=36000, out_kzt=0, out/in=0.00, depth=1, seed=0",below_thresholds,2,0,36000.0,0.0,3,0,0.0002956355580914049,0.0,0.0,1,False,False,0,0.0,2
100000000967918100,peripheral,0.0,0,0.05185814921546046,"in_deg=1, out_deg=0, in_kzt=21200<500000, in_tx=3, depth=2<4",single_edge_leaf,1,0,21200.0,0.0,3,0,0.0004813696736407525,0.0,0.0,2,False,False,0,0.0,1
100000000968253100,peripheral,0.0,21,0.05105211559058283,"in_deg=1, out_deg=0, in_kzt=15000<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,15000.0,0.0,1,0,0.00029001002017338054,0.0,0.0,1,False,False,0,0.0,1
100000000971908100,peripheral,0.0,1,0.05306723901539376,"in_deg=1, out_deg=0, in_kzt=89000<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,89000.0,0.0,1,0,0.0003037884349058416,0.0,0.0,2,False,False,0,0.0,1
100000000976943100,transit,0.5000000000000001,11,0.4141226364498356,"out/in=1.20 in [0.8,1.2]; in_kzt=70000, out_kzt=84000, matched_2d=0.16",,1,1,70000.0,84000.0,1,3,0.00037510317252983515,2.216957061169473e-05,1.2,3,False,False,0,0.15714285714285714,2
100000000978041100,peripheral,0.0,21,0.053277590466705806,"in_deg=1, out_deg=0, in_kzt=44445<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,44445.0,0.0,1,0,0.00029621539589843053,0.0,0.0,1,False,False,0,0.0,1
100000000979567100,peripheral,0.0,21,0.05084003076766552,"in_deg=1, out_deg=0, in_kzt=10000<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,10000.0,0.0,1,0,0.0005330555533176552,0.0,0.0,2,False,False,0,0.0,1
100000000979923100,peripheral,0.0,11,0.05490529945432143,"in_deg=1, out_deg=0, in_kzt=97900<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,97900.0,0.0,1,0,0.00030176807061078106,0.0,0.0,1,False,False,0,0.0,1
100000000981693100,peripheral,0.0,0,0.0504906136113651,"depth=4 cutoff; in_deg=1, in_kzt=16500, out_deg=0; onward transfers unobserved",censored_depth4,1,0,16500.0,0.0,1,0,0.0005314002435612225,0.0,0.0,4,False,True,0,0.0,1
100000000993112100,peripheral,0.0,41,0.05528253957278056,"in_deg=1, out_deg=0, in_kzt=141000<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,141000.0,0.0,1,0,0.00044304475091750723,0.0,0.0,2,False,False,0,0.0,1
100000000998559100,peripheral,0.0,2,0.054995939041148814,"in_deg=1, out_deg=0, in_kzt=100000<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,100000.0,0.0,1,0,0.00030695205392723674,0.0,0.0,1,False,False,0,0.0,1
100000001009583100,peripheral,0.0,10,0.05516319396467798,"in_deg=1, out_deg=0, in_kzt=393740<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,393740.0,0.0,1,0,0.00029965984506824544,0.0,0.0,3,False,False,0,,1
100000001046057100,peripheral,0.0,42,0.05225506205015856,"in_deg=1, out_deg=0, in_kzt=83420<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,83420.0,0.0,1,0,0.0003199335653266861,0.0,0.0,3,False,False,0,0.0,1
100000001046626100,peripheral,0.0,10,0.05316334778072275,"in_deg=1, out_deg=0, in_kzt=150000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,150000.0,0.0,1,0,0.0002917293534408365,0.0,0.0,3,False,False,0,0.0,1
100000001049200100,peripheral,0.0,43,0.06099021586414321,"no rule: b=0.001180<0.002, in_deg=2, out_deg=4, in_kzt=76624, out_kzt=36000, out/in=0.47, depth=1, seed=0",below_thresholds,2,4,76624.0,36000.0,2,5,0.00029962398783979114,0.0011795208267563178,0.46982668615577367,1,False,False,2,0.0,5
100000001052789100,peripheral,0.0,43,0.0517380073020433,"in_deg=1, out_deg=0, in_kzt=70975<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,70975.0,0.0,1,0,0.0002990371668248569,0.0,0.0,3,False,False,0,0.0,1
100000001052945100,peripheral,0.0,44,0.06348578848221707,"no rule: b=0.000059<0.002, in_deg=1, out_deg=3, in_kzt=56520, out_kzt=1595700, out/in=28.23, depth=3, seed=0",below_thresholds,1,3,56520.0,1595700.0,1,6,0.00030290367427891583,5.864859134548333e-05,28.23248407643312,3,False,False,0,0.0,4
100000001053894100,peripheral,0.0,29,0.05931178694334904,"depth=4 cutoff; in_deg=1, in_kzt=2000000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,2000000.0,0.0,7,0,0.0004505209953840355,0.0,0.0,4,False,True,0,0.0,1
100000001056414100,peripheral,0.0,23,0.054248726095822944,"in_deg=1, out_deg=0, in_kzt=250000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,250000.0,0.0,1,0,0.0002988062228885344,0.0,0.0,3,False,False,0,0.0,1
100000001063678100,peripheral,0.0,28,0.056654736316309996,"no rule: b=0.000040<0.002, in_deg=1, out_deg=2, in_kzt=35000, out_kzt=90000, out/in=2.57, depth=3, seed=0",below_thresholds,1,2,35000.0,90000.0,1,2,0.00032936727215717614,4.030831020308133e-05,2.5714285714285716,3,False,False,0,0.5714285714285714,3
100000001065234100,peripheral,0.0,45,0.056825926066485004,"depth=4 cutoff; in_deg=1, in_kzt=360000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,360000.0,0.0,1,0,0.0005510593419755916,0.0,0.0,4,False,True,0,0.0,1
100000001065481100,peripheral,0.0,12,0.04952354964257308,"depth=4 cutoff; in_deg=1, in_kzt=16000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,16000.0,0.0,2,0,0.00043416376262416347,0.0,0.0,4,False,True,0,0.0,1
100000001066017100,peripheral,0.0,0,0.06058980799710617,"no rule: b=0.000078<0.002, in_deg=2, out_deg=4, in_kzt=136123, out_kzt=82500, out/in=0.61, depth=3, seed=0",below_thresholds,2,4,136123.0,82500.0,3,4,0.00030258114062118414,7.819812179397777e-05,0.6060695106631503,3,False,False,0,0.11386760503368278,6
100000001072022100,consolidator,0.5,2,0.6662956437248151,"in_deg=3>=3, in_kzt=1684000>=100000; out_deg=0, out_kzt=0, depth=1<4; no observed onward transfers",,3,0,1684000.0,0.0,6,0,0.0005042792209937777,0.0,0.0,1,False,False,0,0.0,3
100000001073568100,peripheral,0.0,40,0.06224538131710905,"no rule: b=0.000020<0.002, in_deg=1, out_deg=2, in_kzt=707465, out_kzt=219503, out/in=0.31, depth=3, seed=0",below_thresholds,1,2,707465.0,219503.0,4,3,0.00048780825939500017,1.9549530448494444e-05,0.31026693900051594,3,False,False,0,0.26429576021428625,3
100000001074553100,peripheral,0.0,4,0.05480665777868907,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=28971, out_kzt=0, out/in=0.00, depth=1, seed=0",below_thresholds,2,0,28971.0,0.0,2,0,0.00029079508036821956,0.0,0.0,1,False,False,0,0.0,2
100000001083990100,peripheral,0.0,7,0.053780175841313796,"in_deg=1, out_deg=0, in_kzt=49900<500000, in_tx=2, depth=2<4",single_edge_leaf,1,0,49900.0,0.0,2,0,0.0005043133556429473,0.0,0.0,2,False,False,0,0.0,1
100000001089055100,peripheral,0.0,27,0.04814618377578861,"depth=4 cutoff; in_deg=1, in_kzt=13000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,13000.0,0.0,1,0,0.00033077020466039733,0.0,0.0,4,False,True,0,0.0,1
100000001102676100,transit,1.0,2,0.4083689347752379,"out/in=1.00 in [0.8,1.2]; in_kzt=50000, out_kzt=50000, matched_2d=1.00",,1,1,50000.0,50000.0,1,1,0.00031442673442636556,2.43865276728642e-05,1.0,2,False,False,1,1.0,2
100000001103905100,peripheral,0.0,21,0.051421846612990485,"in_deg=1, out_deg=0, in_kzt=18000<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,18000.0,0.0,1,0,0.0002906422540730291,0.0,0.0,1,False,False,0,0.0,1
100000001110358100,peripheral,0.0,0,0.0525377062024076,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=32000, out_kzt=0, out/in=0.00, depth=3, seed=0",below_thresholds,2,0,32000.0,0.0,2,0,0.00029429503532537774,0.0,0.0,3,False,False,0,0.0,2
100000001111763100,peripheral,0.0,21,0.0513229329859746,"in_deg=1, out_deg=0, in_kzt=17144<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,17144.0,0.0,1,0,0.000290461856666996,0.0,0.0,1,False,False,0,0.0,1
100000001114385100,peripheral,0.0,2,0.050749231350138306,"in_deg=1, out_deg=0, in_kzt=29500<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,29500.0,0.0,1,0,0.000291519118555511,0.0,0.0,2,False,False,0,0.0,1
100000001126374100,consolidator,0.5,0,0.6378962799124687,"in_deg=4>=2*out_deg(2); in_kzt=182500>=100000, out_kzt=29200, out/in=0.16",,4,2,182500.0,29200.0,7,4,0.00031489525712333205,3.9905227101050515e-05,0.16,1,False,False,0,0.08636363636363636,6
100000001130176100,peripheral,0.0,0,0.052090653200119345,"in_deg=1, out_deg=0, in_kzt=25000<500000, in_tx=2, depth=3<4",single_edge_leaf,1,0,25000.0,0.0,2,0,0.0005604774925629034,0.0,0.0,3,False,False,0,0.0,1
100000001130553100,peripheral,0.0,10,0.05079993185860027,"depth=4 cutoff; in_deg=1, in_kzt=18000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,18000.0,0.0,2,0,0.0005459673279026688,0.0,0.0,4,False,True,0,0.0,1
100000001131403100,peripheral,0.0,44,0.059665859755388566,"depth=4 cutoff; in_deg=1, in_kzt=1570000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,1570000.0,0.0,3,0,0.000540405729424334,0.0,0.0,4,False,True,0,0.0,1
100000001138283100,peripheral,0.0,8,0.05449715513732198,"no rule: b=0.000019<0.002, in_deg=1, out_deg=2, in_kzt=81805, out_kzt=50000, out/in=0.61, depth=3, seed=0",below_thresholds,1,2,81805.0,50000.0,1,2,0.0003035596117301357,1.9347988897479037e-05,0.6112095837662734,3,False,False,1,0.48896766701301875,2
100000001138376100,peripheral,0.0,3,0.04944104370644012,"in_deg=1, out_deg=0, in_kzt=15300<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,15300.0,0.0,1,0,0.0002917361075966708,0.0,0.0,2,False,False,0,,1
100000001140785100,peripheral,0.0,42,0.05654850076014484,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=215000, out_kzt=0, out/in=0.00, depth=3, seed=0",below_thresholds,2,0,215000.0,0.0,2,0,0.00031675353054066876,0.0,0.0,3,False,False,0,0.0,2
100000001141268100,peripheral,0.0,46,0.060341169694717346,"no rule: b=0.000023<0.002, in_deg=2, out_deg=1, in_kzt=480000, out_kzt=10000, out/in=0.02, depth=3, seed=0",below_thresholds,2,1,480000.0,10000.0,2,1,0.000366477882649308,2.277419526474095e-05,0.020833333333333332,3,False,False,0,0.020833333333333332,3
100000001145749100,peripheral,0.0,2,0.04951800762407322,"in_deg=1, out_deg=0, in_kzt=10000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,10000.0,0.0,1,0,0.0004805869708248638,0.0,0.0,3,False,False,0,0.0,1
100000001149815100,peripheral,0.0,21,0.04809488783342275,"in_deg=1, out_deg=0, in_kzt=12000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,12000.0,0.0,1,0,0.00028872949620849925,0.0,0.0,3,False,False,0,0.0,1
100000001155773100,peripheral,0.0,21,0.04927248391076225,"in_deg=1, out_deg=0, in_kzt=21500<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,21500.0,0.0,1,0,0.00029021834058907676,0.0,0.0,3,False,False,0,0.0,1
100000001160401100,peripheral,0.0,0,0.05099062990453967,"in_deg=1, out_deg=0, in_kzt=47190<500000, in_tx=2, depth=3<4",single_edge_leaf,1,0,47190.0,0.0,2,0,0.00030624753759182896,0.0,0.0,3,False,False,0,0.0,1
100000001162560100,distributor,0.6,4,0.6986692593491267,"out_deg=12>=10, out_kzt=2904398>=500000; out_tx=14, seed=0",,1,12,331300.0,2904398.0,2,14,0.00032258012217871256,3.0231232652310993e-06,8.76667069121642,1,False,False,0,0.5191669182010262,13
100000001164648100,peripheral,0.0,47,0.05331232143592778,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=13660, out_kzt=0, out/in=0.00, depth=1, seed=0",below_thresholds,2,0,13660.0,0.0,2,0,0.0002914417567020066,0.0,0.0,1,False,False,0,0.0,2
100000001166289100,peripheral,0.0,21,0.07589458167773533,"no rule: b=0.000000<0.002, in_deg=2, out_deg=1, in_kzt=721039, out_kzt=25000, out/in=0.03, depth=2, seed=0",below_thresholds,2,1,721039.0,25000.0,10,1,0.0020451081794251773,0.0,0.0346721883282319,2,False,False,0,0.0346721883282319,2
100000001169666100,peripheral,0.0,17,0.05663362612329409,"no rule: b=0.000022<0.002, in_deg=1, out_deg=1, in_kzt=220000, out_kzt=24000, out/in=0.11, depth=3, seed=0",below_thresholds,1,1,220000.0,24000.0,2,1,0.00032096707027641426,2.2371112162710136e-05,0.10909090909090909,3,False,False,0,0.0,2
100000001184915100,peripheral,0.0,3,0.05513331403458856,"in_deg=1, out_deg=0, in_kzt=201000<500000, in_tx=2, depth=2<4",single_edge_leaf,1,0,201000.0,0.0,2,0,0.00035105399062468486,0.0,0.0,2,False,False,0,,1
100000001194266100,peripheral,0.0,2,0.053519004250941894,"in_deg=1, out_deg=0, in_kzt=50000<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,50000.0,0.0,1,0,0.00029690045230118745,0.0,0.0,1,False,False,0,0.0,1
100000001202637100,peripheral,0.0,17,0.049675344559806975,"depth=4 cutoff; in_deg=1, in_kzt=10000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,10000.0,0.0,1,0,0.0005511624903345247,0.0,0.0,4,False,True,0,0.0,1
100000001202787100,peripheral,0.0,0,0.05104959601157305,"depth=4 cutoff; in_deg=2, in_kzt=14850, out_deg=0; onward transfers unobserved",censored_depth4,2,0,14850.0,0.0,2,0,0.0003527032901298636,0.0,0.0,4,False,True,0,0.0,2
100000001220124100,peripheral,0.0,8,0.05235572514277598,"depth=4 cutoff; in_deg=1, in_kzt=40000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,40000.0,0.0,1,0,0.0005419141070387541,0.0,0.0,4,False,True,0,0.0,1
100000001222245100,peripheral,0.0,10,0.05713817335593814,"depth=4 cutoff; in_deg=1, in_kzt=420000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,420000.0,0.0,5,0,0.0005515537557199472,0.0,0.0,4,False,True,0,0.0,1
100000001222263100,peripheral,0.0,10,0.05897761696207996,"no rule: b=0.000020<0.002, in_deg=1, out_deg=1, in_kzt=745570, out_kzt=420000, out/in=0.56, depth=3, seed=0",below_thresholds,1,1,745570.0,420000.0,1,5,0.00031110722698861657,1.9549530448494444e-05,0.5633273870998028,3,False,False,0,,2
100000001223977100,peripheral,0.0,48,0.05150691553663281,"no rule: b=0.000025<0.002, in_deg=1, out_deg=1, in_kzt=5000, out_kzt=18000, out/in=3.60, depth=3, seed=0",below_thresholds,1,1,5000.0,18000.0,1,1,0.0003069032519644918,2.4588069223879608e-05,3.6,3,False,False,0,0.0,2
100000001227106100,peripheral,0.0,10,0.05335519000483278,"in_deg=1, out_deg=0, in_kzt=164765<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,164765.0,0.0,1,0,0.0002922097575964068,0.0,0.0,3,False,False,0,0.0,1
100000001229743100,peripheral,0.0,0,0.0499637072741449,"no rule: b=0.000020<0.002, in_deg=1, out_deg=1, in_kzt=7000, out_kzt=9000, out/in=1.29, depth=3, seed=0",below_thresholds,1,1,7000.0,9000.0,1,1,0.0002897263842292139,1.9549530448494444e-05,1.2857142857142858,3,False,False,0,0.0,2
100000001232297100,peripheral,0.0,12,0.05404361347175815,"no rule: b=0.000000<0.002, in_deg=1, out_deg=2, in_kzt=5000, out_kzt=45000, out/in=9.00, depth=2, seed=0",below_thresholds,1,2,5000.0,45000.0,1,2,0.0002934569952482417,0.0,9.0,2,False,False,0,0.0,2
100000001236706100,peripheral,0.0,12,0.06410815745962989,"no rule: b=0.000040<0.002, in_deg=3, out_deg=2, in_kzt=142700, out_kzt=36000, out/in=0.25, depth=3, seed=0",below_thresholds,3,2,142700.0,36000.0,3,2,0.0007695577991874905,3.9905227101050515e-05,0.25227750525578135,3,False,False,0,0.0,5
